SectorID,ItemID,Sector name,Lettername,Item name,Loot tier,Total drops recorded,High surv drop chance,High surv tier proc chance,High surv drop chance (within tier),Overall drop chance (within tier),Poor min,Poor avg,Poor max,Normal min,Normal avg,Normal max,Optimal min,Optimal avg,Optimal max,Poor drops recorded,Normal drops recorded,Optimal drops recorded
21,12928,Deep-sea site 6,U,Empty Crystal,T2,3319,3.61%,38.23%,9.43%,14.44%,5,7.350555918901243,10,10,12.28648068669528,15,15,17.396270396270396,20,1529,932,858
21,19932,Deep-sea site 6,U,Persimmon Log,T2,3416,4.92%,38.23%,12.86%,14.86%,20,22.730417754569192,25,30,32.71584699453552,35,40,42.50670794633643,45,1532,915,969
21,19933,Deep-sea site 6,U,Zelkova Log,T2,4126,6.30%,38.23%,16.47%,17.95%,20,22.436794582392775,25,30,32.8040780141844,35,40,42.59216965742251,45,1772,1128,1226
21,21921,Deep-sea site 6,U,Aurelia Polyp,T3,363,1.16%,17.53%,6.60%,6.60%,1,1,1,1,1,1,1,1,1,134,72,157
21,14957,Deep-sea site 6,U,Old-growth Camphorwood Log,T3,3053,9.74%,17.53%,55.53%,55.53%,1,5.7740303541315345,10,2,8.70103092783505,14,5,11.750194552529184,18,1186,582,1285
21,12922,Deep-sea site 6,U,Synthetic Resin,T3,2082,6.64%,17.53%,37.87%,37.87%,5,7.6596273291925465,10,10,12.659154929577465,15,15,17.5,20,805,355,922
22,5116,The Rimilala Shelf,V,Cobalt Ore,T1,33390,11.68%,37.72%,30.97%,23.92%,20,22.63590852904821,25,30,32.433497536945815,35,40,42.33913479444206,45,16180,3248,13962
22,12228,The Rimilala Shelf,V,Deep-green Cluster,T1,29128,8.29%,37.72%,21.97%,20.86%,1,1,1,2,3.569650067294751,5,5,7.683435107104779,10,15839,2972,10317
22,12534,The Rimilala Shelf,V,Mythrite Ore,T1,52969,9.22%,37.72%,24.45%,37.94%,20,22.683472686733555,25,30,32.6020388536257,35,40,42.43961312026914,45,35880,5199,11890
22,19,The Rimilala Shelf,V,Water Cluster,T1,24126,8.53%,37.72%,22.61%,17.28%,10,12.327920653032564,15,12,14.642205638474294,17,15,17.7262862125763,20,11393,2412,10321
22,5683,The Rimilala Shelf,V,Battledance Materia V,T2,5915,4.50%,39.15%,11.50%,11.42%,2,3.091089108910891,5,7,8.128617363344052,10,12,13.059619533241811,15,505,311,5099
22,5121,The Rimilala Shelf,V,Darksteel Ore,T2,6021,4.52%,39.15%,11.55%,11.63%,20,22.75942549371634,25,30,32.55270655270655,35,40,42.5386270291414,45,557,351,5113
22,12929,The Rimilala Shelf,V,Empty Cluster,T2,4964,3.67%,39.15%,9.36%,9.59%,5,7.49234135667396,10,10,12.688524590163935,15,15,17.73012851023322,20,457,305,4202
22,16725,The Rimilala Shelf,V,Luminium Ore,T2,6585,4.93%,39.15%,12.59%,12.72%,1,2.7771836007130126,5,3,6.149746192893401,10,5,9.750799289520426,14,561,394,5630
22,19957,The Rimilala Shelf,V,Molybdenum Ore,T2,5392,4.05%,39.15%,10.33%,10.41%,20,22.2,25,30,32.854729729729726,35,40,42.890834414180716,45,470,296,4626
22,5633,The Rimilala Shelf,V,Piety Materia V,T2,7572,5.72%,39.15%,14.62%,14.63%,2,3.618840579710145,5,7,8.541284403669724,10,12,13.475333540179957,15,690,436,6446
22,5678,The Rimilala Shelf,V,Savage Might Materia V,T2,7955,6.11%,39.15%,15.61%,15.37%,2,3.179365079365079,5,7,8.190366972477063,10,12,13.290317898098417,15,630,436,6889
22,12537,The Rimilala Shelf,V,Titanium Ore,T2,7369,5.65%,39.15%,14.43%,14.23%,20,23.203152364273205,25,30,33.30568720379147,35,40,43.20294855708909,45,571,422,6376
22,23337,The Rimilala Shelf,V,Faded Copy of Ambient Abyss,T3,10604,8.38%,23.13%,36.25%,36.25%,1,1,1,1,1,1,1,1,1,725,580,9299
22,25008,The Rimilala Shelf,V,Kamacite Ore,T3,18648,14.74%,23.13%,63.75%,63.75%,20,24.66426282051282,30,30,34.64784394250513,40,50,54.56142700596615,60,1248,974,16426
23,12221,Deep-sea site 7,W,Cassia Log,T1,24218,10.87%,52.68%,20.63%,14.57%,20,24.59938704028021,30,30,34.87520868113523,40,50,54.84309859154929,60,18272,2396,3550
23,5512,Deep-sea site 7,W,Clear Glass Lens,T1,32872,11.31%,52.68%,21.47%,19.77%,20,22.674212973549814,25,30,32.649135192375574,35,40,42.60405156537753,45,26238,2833,3801
23,12226,Deep-sea site 7,W,Deep-red Cluster,T1,31066,8.89%,52.68%,16.87%,18.68%,1,1,1,2,3.551027639971651,5,5,7.570912375790424,10,24923,2822,3321
23,14,Deep-sea site 7,W,Fire Cluster,T1,38657,10.35%,52.68%,19.64%,23.25%,10,12.813850043201382,15,12,14.791752577319588,17,15,17.620483428856218,20,31249,3395,4013
23,15,Deep-sea site 7,W,Ice Cluster,T1,39459,11.27%,52.68%,21.39%,23.73%,10,12.593953286661296,15,12,14.631003039513677,17,15,17.60612297401595,20,32282,3290,3887
23,12927,Deep-sea site 7,W,Aetherochemical Fiber,T2,1525,3.43%,29.92%,11.46%,14.86%,1,2.742857142857143,5,5,7.038461538461538,10,10,12.219796215429403,15,630,208,687
23,12925,Deep-sea site 7,W,Balsa Wood Lumber,T2,2061,5.73%,29.92%,19.16%,20.09%,1,2.8035516093229744,5,5,7.350393700787402,9,10,12.35540838852097,14,901,254,906
23,12610,Deep-sea site 7,W,Crystal Glass,T2,1595,4.24%,29.92%,14.17%,15.55%,5,8.066565809379728,10,8,11.795238095238096,15,11,16.599447513812155,19,661,210,724
23,5668,Deep-sea site 7,W,Heavens' Eye Materia V,T2,1385,3.92%,29.92%,13.11%,13.50%,2,3.6007067137809186,5,7,8.394594594594595,10,12,13.60410094637224,15,566,185,634
23,5673,Deep-sea site 7,W,Savage Aim Materia V,T2,1730,4.46%,29.92%,14.92%,16.86%,2,3.765840220385675,5,7,8.87793427230047,10,12,13.787610619469026,15,726,213,791
23,16908,Deep-sea site 7,W,Tempered Glass,T2,1964,8.13%,29.92%,27.16%,19.14%,2,3.309090909090909,5,4,5.725352112676056,8,6,8.659649122807018,12,825,284,855
23,24902,Deep-sea site 7,W,Abroader Otter,T3,484,2.26%,17.40%,12.98%,12.98%,1,1,1,1,1,1,1,1,1,217,54,213
23,7040,Deep-sea site 7,W,Belah'dian Glass,T3,1538,7.18%,17.40%,41.23%,41.23%,1,1,1,2,2,2,3,3.5470219435736676,4,726,174,638
23,7047,Deep-sea site 7,W,Frosted Glass Lens,T3,858,4.00%,17.40%,23.00%,23.00%,1,1,1,2,2,2,3,3.433862433862434,4,363,117,378
23,8028,Deep-sea site 7,W,Polarized Glass,T3,850,3.97%,17.40%,22.79%,22.79%,1,1,1,2,2,2,3,3,3,367,95,388
24,12533,Glittersand Basin,X,Aurum Regis Sand,T1,20413,7.91%,38.40%,20.61%,23.69%,20,22.78719723183391,25,30,32.69693251533742,35,40,42.32504145936982,45,16762,2445,1206
24,12532,Glittersand Basin,X,Hardsilver Sand,T1,16539,7.52%,38.40%,19.58%,19.20%,20,22.663017121022854,25,30,32.653518123667375,35,40,42.606261859582546,45,13609,1876,1054
24,14955,Glittersand Basin,X,Lumythrite Sand,T1,18491,12.25%,38.40%,31.89%,21.46%,20,22.12644947542794,25,30,32.473196291817814,35,40,42.74244415243101,45,14488,2481,1522
24,12531,Glittersand Basin,X,Mythrite Sand,T1,30707,10.72%,38.40%,27.92%,35.64%,20,22.467192318201334,25,30,32.4561556329849,35,40,42.49270072992701,45,25619,3444,1644
24,18021,Glittersand Basin,X,Battledance Materia VI,T2,861,4.53%,38.78%,11.68%,12.14%,1,1.767379679144385,3,2,3.541284403669725,5,4,6.174603174603175,8,374,109,378
24,19952,Glittersand Basin,X,Durium Sand,T2,826,4.36%,38.78%,11.25%,11.64%,20,22.747474747474747,25,30,32.67256637168141,35,40,42.66561514195583,45,396,113,317
24,18018,Glittersand Basin,X,Heavens' Eye Materia VI,T2,958,5.41%,38.78%,13.94%,13.50%,1,2.3031784841075793,3,2,3.736842105263158,5,4,6.397701149425288,8,409,114,435
24,19956,Glittersand Basin,X,Palladium Sand,T2,779,4.24%,38.78%,10.93%,10.98%,20,22.74515235457064,25,30,32.39393939393939,35,40,42.89968652037618,45,361,99,319
24,18028,Glittersand Basin,X,Quickarm Materia VI,T2,784,4.33%,38.78%,11.17%,11.05%,1,1.776470588235294,3,2,3.0816326530612246,5,4,5.398843930635838,8,340,98,346
24,18029,Glittersand Basin,X,Quicktongue Materia VI,T2,1057,6.04%,38.78%,15.58%,14.90%,1,1.89247311827957,3,2,3.541095890410959,5,4,6.067264573991031,8,465,146,446
24,18019,Glittersand Basin,X,Savage Aim Materia VI,T2,739,3.80%,38.78%,9.81%,10.42%,1,2.0028248587570623,3,2,3.5531914893617023,5,4,6.017182130584192,8,354,94,291
24,18020,Glittersand Basin,X,Savage Might Materia VI,T2,1090,6.06%,38.78%,15.64%,15.37%,1,1.97,3,2,3.3636363636363638,5,4,5.876957494407159,8,500,143,447
24,5226,Glittersand Basin,X,Astral Moraine,T3,1071,6.60%,22.82%,28.93%,28.93%,5,7.544018058690745,10,6,10.960526315789474,15,10,14.747899159663865,20,443,152,476
24,20014,Glittersand Basin,X,Dawnlight Aethersand,T3,1239,7.64%,22.82%,33.47%,33.47%,15,17.166666666666668,20,16,18.75,21,18,21.171220400728597,24,522,168,549
24,20013,Glittersand Basin,X,Dusklight Aethersand,T3,1392,8.58%,22.82%,37.60%,37.60%,15,17.63373083475298,20,16,19.050279329608937,22,19,21.543130990415335,25,587,179,626
25,12538,Flickering Dip,Y,Adamantite Ore,T1,95332,7.65%,37.94%,20.17%,23.56%,20,22.81649787132771,25,30,32.7032694475761,35,40,42.49897854954035,45,75634,17740,1958
25,12539,Flickering Dip,Y,Cloud Mica,T1,78531,7.73%,37.94%,20.38%,19.41%,20,22.69134851475615,25,30,32.62096941959642,35,40,42.58375069560378,45,62313,14421,1797
25,7008,Flickering Dip,Y,Granite,T1,52335,4.29%,37.94%,11.31%,12.94%,20,22.195051227527546,25,30,32.26706684301556,35,40,42.386809269162214,45,41384,9829,1122
25,5230,Flickering Dip,Y,Limestone,T1,8863,7.22%,37.94%,19.04%,2.19%,20,22.780480569563927,25,30,32.83543417366947,35,40,42.5885761589404,45,3371,4284,1208
25,7010,Flickering Dip,Y,Marble,T1,95741,6.39%,37.94%,16.85%,23.67%,20,22.608511844920475,25,30,32.544666141063736,35,40,42.532412965186076,45,77586,16489,1666
25,5231,Flickering Dip,Y,Siltstone,T1,73762,4.65%,37.94%,12.26%,18.23%,20,21.9867338144086,25,30,32.25137933640692,35,40,42.65243004418262,45,59173,13231,1358
25,12927,Flickering Dip,Y,Aetherochemical Fiber,T2,1715,4.48%,38.29%,11.70%,12.07%,1,3.131487889273356,5,5,7.461290322580645,10,10,12.754352030947775,15,578,620,517
25,5683,Flickering Dip,Y,Battledance Materia V,T2,951,2.40%,38.29%,6.26%,6.70%,2,3.5135135135135136,5,7,8.60458452722063,10,12,13.408496732026144,15,296,349,306
25,25008,Flickering Dip,Y,Kamacite Ore,T2,4554,12.02%,38.29%,31.40%,32.06%,10,12.784523015343563,15,15,17.91861898890259,20,25,27.83391486392184,30,1499,1622,1433
25,23222,Flickering Dip,Y,Marine Wax Ester,T2,2267,6.32%,38.29%,16.52%,15.96%,1,1,1,2,2,2,3,3,3,764,781,722
25,5633,Flickering Dip,Y,Piety Materia V,T2,1237,3.00%,38.29%,7.82%,8.71%,2,3.650943396226415,5,7,8.58455114822547,10,12,13.580838323353293,15,424,479,334
25,5718,Flickering Dip,Y,Quickarm Materia V,T2,1701,4.44%,38.29%,11.59%,11.98%,2,3.1203703703703702,5,7,8.158974358974358,10,12,13.244791666666666,15,540,585,576
25,5723,Flickering Dip,Y,Quicktongue Materia V,T2,1779,5.63%,38.29%,14.70%,12.52%,2,3.269867549668874,5,7,8.0625,10,12,13.175911251980983,15,604,544,631
25,22441,Flickering Dip,Y,Crimson Coral,T3,1176,4.08%,23.77%,17.18%,17.18%,1,1,1,2,2,2,3,3,3,410,318,448
25,23337,Flickering Dip,Y,Faded Copy of Ambient Abyss,T3,4119,14.30%,23.77%,60.16%,60.16%,1,1,1,1,1,1,1,1,1,1422,1158,1539
25,12922,Flickering Dip,Y,Synthetic Resin,T3,1552,5.39%,23.77%,22.67%,22.67%,5,7.5169172932330826,10,10,12.8429203539823,15,15,17.901408450704224,20,532,452,568
26,5069,The Wreckage of the Headway,Z,Gold Ingot,T1,1233208,13.89%,52.72%,26.34%,25.83%,10,12.349048442906575,15,15,17.548284263497052,20,20,22.524256525619574,25,16184,43917,1173107
26,5118,The Wreckage of the Headway,Z,Gold Ore,T1,933870,10.24%,52.72%,19.42%,19.56%,20,22.125169925755515,25,30,32.42292969592409,35,40,42.440563870708985,45,19126,37096,877648
26,5067,The Wreckage of the Headway,Z,Rose Gold Ingot,T1,1306039,14.05%,52.72%,26.65%,27.36%,10,12.70240053398174,15,12,14.606092513252488,17,15,17.60212687116524,20,41949,55084,1209006
26,16,The Wreckage of the Headway,Z,Wind Cluster,T1,1301280,14.55%,52.72%,27.60%,27.26%,10,12.562068801446449,15,12,14.338659620868981,17,15,17.316078940429588,20,21017,47688,1232575
26,9733,The Wreckage of the Headway,Z,Dead Man's Chest,T2,352943,4.10%,30.23%,13.55%,13.58%,1,1,1,2,2,2,3,3,3,1608,10672,340663
26,17019,The Wreckage of the Headway,Z,Plundered Treasure,T2,371485,4.32%,30.23%,14.30%,14.29%,1,1,1,2,2,2,3,3,3,1651,11069,358765
26,22501,The Wreckage of the Headway,Z,Salvaged Bracelet,T2,449820,5.23%,30.23%,17.29%,17.30%,1,1,1,2,2,2,4,4.653482145529303,5,2102,13345,434373
26,22502,The Wreckage of the Headway,Z,Salvaged Earring,T2,661752,7.73%,30.23%,25.56%,25.46%,1,1,1,2,2,2,4,4.499658967892922,5,2808,19708,639236
26,22503,The Wreckage of the Headway,Z,Salvaged Necklace,T2,275270,3.18%,30.23%,10.53%,10.59%,1,1,1,2,2,2,4,4.502835609844154,5,1211,8155,265904
26,22500,The Wreckage of the Headway,Z,Salvaged Ring,T2,488279,5.68%,30.23%,18.77%,18.78%,1,1,1,2,2,2,4,4.639958436270716,5,2212,14502,471565
26,22505,The Wreckage of the Headway,Z,Extravagant Salvaged Bracelet,T3,251646,2.94%,17.04%,17.27%,17.27%,1,1,1,2,2,2,4,4.539025855400668,5,1107,7495,243044
26,22506,The Wreckage of the Headway,Z,Extravagant Salvaged Earring,T3,252888,2.96%,17.04%,17.36%,17.36%,1,1,1,2,2,2,4,4.614446041280253,5,1113,7542,244233
26,22507,The Wreckage of the Headway,Z,Extravagant Salvaged Necklace,T3,310598,3.63%,17.04%,21.32%,21.32%,1,1,1,2,2,2,4,4.437320631576842,5,1352,9235,300011
26,22504,The Wreckage of the Headway,Z,Extravagant Salvaged Ring,T3,466645,5.46%,17.04%,32.03%,32.03%,1,1,1,2,2,2,4,4.459749989458991,5,1992,14032,450621
26,24908,The Wreckage of the Headway,Z,Salvaged Coinage,T3,175202,2.05%,17.04%,12.03%,12.03%,1,1,1,2,2,2,3,3,3,769,5224,169209
27,7671,The Upwell,AA,Clear Prism,T1,41209,8.73%,37.82%,23.08%,25.54%,10,12.615777509611876,15,15,17.61625282167043,20,20,22.680118110236222,25,35633,3544,2032
27,7621,The Upwell,AA,Glamour Dispeller,T1,52187,13.24%,37.82%,35.01%,32.34%,5,7.114802821274897,10,15,17.343989489818263,20,25,32.689818468823994,40,45086,4567,2534
27,10386,The Upwell,AA,Grade 6 Dark Matter,T1,67950,15.85%,37.82%,41.91%,42.11%,10,12.734283938798475,15,15,17.63457290132548,20,20,22.478669801813908,25,59541,5432,2977
27,10335,The Upwell,AA,Dark Matter Cluster,T2,1079,4.04%,38.14%,10.59%,11.73%,10,12.33175355450237,15,20,22.5,25,30,32.59157894736842,35,422,182,475
27,7621,The Upwell,AA,Glamour Dispeller,T2,1259,5.58%,38.14%,14.64%,13.69%,10,13.238615664845174,15,20,23.352678571428573,25,30,33.16255144032922,35,549,224,486
27,21800,The Upwell,AA,Glamour Prism,T2,1149,4.54%,38.14%,11.91%,12.49%,10,12.672340425531916,15,20,22.746478873239436,25,30,32.802575107296136,35,470,213,466
27,17837,The Upwell,AA,Grade 7 Dark Matter,T2,974,3.87%,38.14%,10.14%,10.59%,10,12.836363636363636,15,20,22.80327868852459,25,30,32.61576354679803,35,385,183,406
27,5668,The Upwell,AA,Heavens' Eye Materia V,T2,1022,4.48%,38.14%,11.76%,11.11%,2,3.2222222222222223,5,7,8.14367816091954,10,12,13.221198156682028,15,414,174,434
27,5673,The Upwell,AA,Savage Aim Materia V,T2,1011,3.79%,38.14%,9.95%,10.99%,2,3.6204188481675392,5,7,8.46111111111111,10,12,13.481069042316259,15,382,180,449
27,5678,The Upwell,AA,Savage Might Materia V,T2,1369,6.28%,38.14%,16.47%,14.88%,2,3.16283185840708,5,7,8.290322580645162,10,12,13.293165467625899,15,565,248,556
27,16906,The Upwell,AA,Wool Top,T2,1336,5.55%,38.14%,14.54%,14.52%,1,1,1,2,2,2,3,3,3,554,254,528
27,21921,The Upwell,AA,Aurelia Polyp,T3,1118,5.93%,24.04%,24.68%,24.68%,1,1,1,1,1,1,1,1,1,465,210,443
27,21800,The Upwell,AA,Glamour Prism,T3,1693,8.98%,24.04%,37.37%,37.37%,20,22.183377308707126,25,30,32.30742049469965,35,40,42.26840490797546,45,758,283,652
27,17837,The Upwell,AA,Grade 7 Dark Matter,T3,1719,9.12%,24.04%,37.95%,37.95%,20,22.669410150891633,25,30,32.642011834319526,35,40,42.62883435582822,45,729,338,652
28,12925,The Rimilala Trench Bottom,AB,Balsa Wood Lumber,T1,34910,12.81%,41.04%,31.20%,32.31%,1,2.887794707297514,5,5,7.479649890590809,10,10,12.530344827586207,15,31175,2285,1450
28,17,The Rimilala Trench Bottom,AB,Earth Cluster,T1,35286,14.43%,41.04%,35.17%,32.66%,10,12.597498488272175,15,12,14.615780445969126,17,15,17.607958251793868,20,31421,2332,1533
28,18,The Rimilala Trench Bottom,AB,Lightning Cluster,T1,37848,13.80%,41.04%,33.63%,35.03%,10,12.54838233557681,15,12,14.682474226804123,17,15,17.612152553329025,20,33876,2425,1547
28,18018,The Rimilala Trench Bottom,AB,Heavens' Eye Materia VI,T2,627,4.04%,34.52%,11.71%,12.96%,1,1.8526315789473684,3,2,3.4123711340206184,5,4,5.8979591836734695,8,285,97,245
28,18011,The Rimilala Trench Bottom,AB,Piety Materia VI,T2,900,6.35%,34.52%,18.38%,18.60%,1,2.1884057971014492,3,2,3.670807453416149,5,4,6.1753846153846155,8,414,161,325
28,18028,The Rimilala Trench Bottom,AB,Quickarm Materia VI,T2,867,5.85%,34.52%,16.94%,17.92%,1,1.9141414141414141,3,2,3.3943661971830985,5,4,5.72644376899696,8,396,142,329
28,18029,The Rimilala Trench Bottom,AB,Quicktongue Materia VI,T2,752,5.81%,34.52%,16.83%,15.54%,1,2.2342105263157896,3,2,3.673076923076923,5,4,6.246268656716418,8,380,104,268
28,18019,The Rimilala Trench Bottom,AB,Savage Aim Materia VI,T2,812,6.05%,34.52%,17.51%,16.78%,1,2.1099744245524295,3,2,3.5039370078740157,5,4,6.095238095238095,8,391,127,294
28,18020,The Rimilala Trench Bottom,AB,Savage Might Materia VI,T2,880,6.43%,34.52%,18.63%,18.19%,1,1.882882882882883,3,2,3.3307086614173227,5,4,5.783171521035599,8,444,127,309
28,18027,The Rimilala Trench Bottom,AB,Craftsman's Command Materia VI,T3,525,4.94%,24.44%,20.20%,20.20%,1,1.898876404494382,3,3,4.287356321839081,6,5,6.754385964912281,9,267,87,171
28,18025,The Rimilala Trench Bottom,AB,Craftsman's Competence Materia VI,T3,326,3.07%,24.44%,12.54%,12.54%,1,1.7848837209302326,2,3,4.282608695652174,5,6,7.0092592592592595,8,172,46,108
28,18026,The Rimilala Trench Bottom,AB,Craftsman's Cunning Materia VI,T3,459,4.32%,24.44%,17.66%,17.66%,1,2.043824701195219,3,3,4.509090909090909,6,5,6.836601307189542,9,251,55,153
28,18024,The Rimilala Trench Bottom,AB,Gatherer's Grasp Materia VI,T3,268,2.52%,24.44%,10.31%,10.31%,1,1.7073170731707317,3,3,4.104166666666667,6,5,6.649484536082475,9,123,48,97
28,18022,The Rimilala Trench Bottom,AB,Gatherer's Guerdon Materia VI,T3,297,2.79%,24.44%,11.43%,11.43%,1,1.7232704402515724,3,3,4.181818181818182,5,5,6.553191489361702,8,159,44,94
28,18023,The Rimilala Trench Bottom,AB,Gatherer's Guile Materia VI,T3,724,6.81%,24.44%,27.86%,27.86%,1,2.1820728291316525,3,3,4.840336134453781,6,5,7.008064516129032,9,357,119,248
29,7009,Stone temple,AC,Cut Stone,T1,7137,11.52%,51.97%,22.17%,23.31%,10,12.603347752492006,15,15,17.502304147465438,20,20,22.561974789915965,25,5317,868,952
29,5069,Stone temple,AC,Gold Ingot,T1,6013,11.14%,51.97%,21.44%,19.64%,10,12.67878787878788,15,15,17.6900826446281,20,20,22.64393179538616,25,4290,726,997
29,5118,Stone temple,AC,Gold Ore,T1,5670,8.44%,51.97%,16.24%,18.52%,20,21.996117447221547,25,30,32.24216524216524,35,40,42.36009445100354,45,4121,702,847
29,7589,Stone temple,AC,Native Gold,T1,4697,10.94%,51.97%,21.05%,15.34%,20,22.322007481296758,25,30,32.487223168654175,35,40,42.57427937915743,45,3208,587,902
29,9360,Stone temple,AC,Platinum Ingot,T1,7104,9.93%,51.97%,19.10%,23.20%,10,12.776298268974701,15,15,17.58594730238394,20,20,22.49142857142857,25,5257,797,1050
29,5121,Stone temple,AC,Darksteel Ore,T2,695,8.08%,31.31%,25.80%,21.66%,20,22.45744680851064,25,30,32.641666666666666,35,40,42.36860068259386,45,282,120,293
29,9733,Stone temple,AC,Dead Man's Chest,T2,476,4.19%,31.31%,13.38%,14.83%,1,1,1,2,2,2,3,3,3,172,86,218
29,19953,Stone temple,AC,Doman Iron Ore,T2,409,3.33%,31.31%,10.65%,12.75%,20,22.682758620689654,25,30,32.45161290322581,35,40,42.386138613861384,45,145,62,202
29,12657,Stone temple,AC,Magnanimous Mogcrown,T2,567,5.37%,31.31%,17.13%,17.67%,1,1,1,2,2,2,3,3,3,206,93,268
29,17019,Stone temple,AC,Plundered Treasure,T2,531,5.15%,31.31%,16.46%,16.55%,1,1,1,2,2,2,3,3,3,198,94,239
29,16706,Stone temple,AC,Scintillant Ingot,T2,531,5.19%,31.31%,16.58%,16.55%,5,7.679347826086956,10,6,10.460176991150442,14,10,14.316239316239317,18,184,113,234
29,23875,Stone temple,AC,Crystal Boule,T3,856,10.61%,16.72%,63.45%,63.45%,1,1,1,2,2,2,3,3,3,357,177,322
29,24503,Stone temple,AC,Undersea Spoils,T3,493,6.11%,16.72%,36.55%,36.55%,1,1,1,2,2,2,3,3,3,183,108,202
30,12230,Sunken vault,AD,Deep-blue Cluster,T1,1672,4.02%,53.04%,7.58%,2.37%,1,1,1,2,3.5558659217877095,5,5,7.597765363128492,10,598,358,716
30,12228,Sunken vault,AD,Deep-green Cluster,T1,11642,4.80%,53.04%,9.05%,16.48%,1,1,1,2,3.4873341375150786,5,5,7.5526046986721145,10,9834,829,979
30,12226,Sunken vault,AD,Deep-red Cluster,T1,1890,5.03%,53.04%,9.49%,2.68%,1,1,1,2,3.3203125,5,5,7.502364066193853,10,660,384,846
30,11,Sunken vault,AD,Earth Crystal,T1,15446,7.74%,53.04%,14.59%,21.86%,30,35.16922480620155,40,33,38.05876951331497,43,37,42.074124914207275,47,12900,1089,1457
30,8,Sunken vault,AD,Fire Crystal,T1,13015,8.98%,53.04%,16.93%,18.42%,30,35.225631594230954,40,33,37.94139534883721,43,37,41.68427594779366,47,10331,1075,1609
30,9,Sunken vault,AD,Ice Crystal,T1,14943,7.43%,53.04%,14.01%,21.15%,30,35.489443221651584,40,33,38.15533980582524,43,37,41.94944912508101,47,12267,1133,1543
30,12,Sunken vault,AD,Lightning Crystal,T1,1543,4.01%,53.04%,7.56%,2.18%,30,36.113421550094515,40,33,38.8801261829653,43,37,42.2883787661406,47,529,317,697
30,13,Sunken vault,AD,Water Crystal,T1,8506,5.66%,53.04%,10.67%,12.04%,30,34.40245685873062,40,33,37.55690440060698,43,37,41.780971258671954,47,6838,659,1009
30,10,Sunken vault,AD,Wind Crystal,T1,1993,5.37%,53.04%,10.12%,2.82%,30,36.01963746223565,40,33,38.52,43,37,42.25134264232008,47,662,400,931
30,19967,Sunken vault,AD,Rhodonite,T2,1734,6.95%,30.00%,23.18%,23.39%,10,12.533333333333333,15,15,17.40432098765432,20,20,22.558469945355192,25,495,324,915
30,19964,Sunken vault,AD,Star Spinel,T2,1984,8.18%,30.00%,27.28%,26.76%,10,12.500810372771475,15,15,17.39612188365651,20,20,22.495029821073558,25,617,361,1006
30,19962,Sunken vault,AD,Triphane,T2,1922,7.93%,30.00%,26.42%,25.92%,10,12.576530612244898,15,15,17.657223796033993,20,20,22.69520897043833,25,588,353,981
30,10099,Sunken vault,AD,Unaspected Crystal,T2,1774,6.94%,30.00%,23.13%,23.93%,2,2.56078431372549,3,4,4.498567335243553,5,7,7.558469945355191,8,510,349,915
30,24505,Sunken vault,AD,Cerulean Crystal Boule,T3,901,4.21%,16.95%,24.86%,24.86%,1,1,1,2,2,2,3,3,3,280,155,466
30,23875,Sunken vault,AD,Crystal Boule,T3,1360,6.36%,16.95%,37.52%,37.52%,1,1,1,2,2,2,3,3,3,420,249,691
30,24490,Sunken vault,AD,Emerald Crystal Boule,T3,1364,6.38%,16.95%,37.63%,37.63%,1,1,1,2,2,2,3,3,3,462,243,659
32,11,South Isle of Zozonan,A,Earth Crystal,T1,253479,10.49%,52.77%,19.88%,23.27%,30,35.58791714830791,40,33,38.40896696381751,43,37,41.573558694142164,47,212814,19070,21595
32,5,South Isle of Zozonan,A,Earth Shard,T1,214824,11.20%,52.77%,21.23%,19.72%,50,55.29474360724361,60,55,60.25655088360756,65,60,64.86033643204958,70,175824,16410,22590
32,12532,South Isle of Zozonan,A,Hardsilver Sand,T1,202897,8.62%,52.77%,16.33%,18.63%,20,21.96947900466563,25,30,32.124523990860624,35,40,42.41658519753867,45,169752,15756,17389
32,5232,South Isle of Zozonan,A,Stiperstone,T1,153498,10.84%,52.77%,20.55%,14.09%,20,22.230144752511784,25,30,32.352190793122574,35,40,42.52867507740653,45,119238,12621,21639
32,12926,South Isle of Zozonan,A,Synthetic Fiber,T1,264399,11.61%,52.77%,22.01%,24.28%,1,3.1431963700756533,5,5,7.58525417555544,10,10,12.501355013550135,15,221933,19219,23247
32,18021,South Isle of Zozonan,A,Battledance Materia VI,T2,14938,5.68%,29.97%,18.95%,18.87%,1,1.9746031746031747,3,2,3.5660102115244348,5,4,6.1259783824077525,8,2835,1371,10732
32,20791,South Isle of Zozonan,A,Cloudsbreath,T2,18845,7.42%,29.97%,24.74%,23.81%,3,3,3,6,6.535087719298246,7,10,11.116550968213373,12,3564,1596,13685
32,27801,South Isle of Zozonan,A,Hard Mudstone,T2,11522,4.36%,29.97%,14.54%,14.56%,20,22.94411262798635,25,30,32.590992647058826,35,40,43.00815822002472,45,2344,1088,8090
32,18018,South Isle of Zozonan,A,Heavens' Eye Materia VI,T2,13425,4.98%,29.97%,16.60%,16.96%,1,2.0816831683168315,3,2,3.5833333333333335,5,4,6.061334483130322,8,2828,1320,9277
32,18028,South Isle of Zozonan,A,Quickarm Materia VI,T2,12605,4.72%,29.97%,15.76%,15.93%,1,2.145528455284553,3,2,3.584,5,4,6.077121978639685,8,2460,1250,8895
